codigo_estacao,data,hora,temp_inst,temp_max,temp_min,umid_inst,umid_max,umid_min,pto_orvalho_inst,pto_orvalho_max,pto_orvalho_min,pressao,pressao_max,pressao_min,vento_direcao,vento_vel, vento_rajada,radiacao,precipitacao
A307,11/02/2018,16,27.8,28.1,26.7,52,58,51,17.0,17.7,16.6,970.7,971.5,970.7,3.2,135,7.2,2038.,0.0
A307,11/02/2018,10,22.9,22.9,22.7,71,74,71,17.4,18.0,17.4,971.1,971.1,970.3,3.5,146,5.4,65.62,0.0
A307,11/02/2018,08,23.1,23.4,23.0,73,75,73,18.0,18.6,18.0,970.1,970.1,969.8,2.1,122,4.3,-2.87,0.0
A307,11/02/2018,15,26.7,26.7,25.7,57,58,54,17.6,17.8,16.4,971.5,972.2,971.5,3.6,142,7.6,1508.,0.0
A307,11/02/2018,20,30.5,30.7,29.8,40,45,40,15.2,16.9,15.1,967.8,968.2,967.7,4.2,151,8.8,1361.,0.0
A307,11/02/2018,09,22.9,23.1,22.8,73,74,72,17.8,18.1,17.8,970.3,970.3,970.1,2.4,120,4.7,-3.38,0.0
A307,11/02/2018,18,29.7,30.0,28.7,45,48,44,16.6,17.4,15.9,969.0,969.8,969.0,3.8,136,7.6,1898.,0.0
A307,11/02/2018,21,29.9,30.5,29.9,41,42,38,15.1,15.5,14.3,968.0,968.0,967.7,3.9,134,8.8,670.8,0.0
A307,11/02/2018,06,23.7,23.7,23.5,80,83,80,20.0,20.5,20.0,969.6,969.6,969.4,1.5,114,3.2,-1.97,0.0
A307,11/02/2018,04,23.3,24.1,23.3,83,83,81,20.3,20.5,20.0,969.9,970.4,969.9,1.1,95,4.9,-2.53,1.8
A307,11/02/2018,00,23.5,24.0,23.5,83,83,80,20.4,20.5,20.3,969.6,969.6,968.9,1.3,207,2.9,-3.54,0.0
A307,11/02/2018,05,23.5,23.5,23.2,83,84,82,20.4,20.4,20.2,969.6,969.9,969.6,0.6,154,2.5,0.033,0.0
A307,11/02/2018,03,23.9,24.1,23.9,81,81,80,20.5,20.7,20.4,970.2,970.5,969.9,0.8,80,3.6,-3.44,0.0
A307,12/02/2018,05,24.1,25.0,24.1,61,62,60,16.1,16.8,16.1,969.0,969.1,969.0,3.4,134,5.4,-3.54,0.0
A307,12/02/2018,19,30.4,30.7,29.7,38,42,38,14.6,16.1,14.4,967.9,968.4,967.8,3.5,115,7.1,1300.,0.0
A307,12/02/2018,15,27.4,27.8,26.1,50,56,48,16.0,17.1,15.4,971.1,971.7,971.1,4.2,132,8.1,2040.,0.0
A307,12/02/2018,09,22.3,22.7,22.3,67,67,64,15.8,15.8,15.6,970.5,970.5,970.1,2.3,144,4.5,-3.54,0.0
A307,12/02/2018,08,22.7,23.1,22.5,64,66,62,15.6,16.0,15.5,970.1,970.1,969.6,1.9,148,4.0,-3.54,0.0
A307,12/02/2018,23,28.5,29.3,28.4,49,49,45,16.6,16.7,16.0,968.4,968.5,967.9,1.9,136,4.2,-3.54,0.0
A307,12/02/2018,10,22.4,22.4,22.2,68,68,66,16.1,16.2,15.8,971.1,971.1,970.5,3.1,141,5.2,56.38,0.0
A307,12/02/2018,00,26.6,27.5,26.6,59,59,54,17.9,17.9,17.2,968.9,968.9,968.6,1.3,163,2.7,-3.54,0.0
A307,12/02/2018,11,23.0,23.0,22.3,66,68,65,16.3,16.4,16.0,971.7,971.7,971.1,2.4,153,5.2,367.6,0.0
A307,12/02/2018,02,25.5,26.1,25.5,62,62,60,17.7,18.1,17.6,969.4,969.5,969.3,1.1,163,3.1,-3.54,0.0
A307,12/02/2018,18,30.4,30.5,28.8,41,45,39,15.6,16.5,14.8,968.4,969.2,968.4,3.7,126,6.2,2138.,0.0
A307,12/02/2018,07,23.1,23.9,23.1,62,62,58,15.5,15.5,15.0,969.6,969.6,969.2,2.5,126,5.1,-3.54,0.0
A307,12/02/2018,06,23.8,24.1,23.8,59,62,58,15.2,16.3,15.2,969.2,969.2,969.0,2.2,120,5.3,-3.54,0.0
A307,12/02/2018,14,26.6,26.9,24.8,55,62,54,16.8,17.6,16.5,971.7,972.1,971.7,4.1,133,8.3,1966.,0.0
A307,12/02/2018,01,26.0,26.6,26.0,62,62,59,18.1,18.2,17.8,969.4,969.4,968.8,1.4,169,2.6,-3.54,0.0
A307,12/02/2018,17,28.8,28.9,28.2,43,47,42,15.1,16.0,14.7,969.2,970.2,969.2,3.7,130,7.1,1101.,0.0
A307,12/02/2018,20,30.6,30.9,30.2,37,42,37,14.3,16.3,14.3,967.6,967.9,967.5,3.8,122,6.7,1230.,0.0
A307,12/02/2018,12,23.7,24.4,23.0,65,66,62,16.7,16.9,16.2,972.2,972.2,971.7,5.6,140,9.3,974.5,0.0
A307,12/02/2018,21,30.3,30.8,30.3,40,41,37,15.1,15.8,14.3,967.7,967.7,967.5,4.5,124,8.0,650.0,0.0
A307,12/02/2018,16,28.4,28.6,27.3,47,50,47,16.0,16.6,15.5,970.2,971.1,970.2,3.3,119,8.4,1755.,0.0
A307,12/02/2018,13,24.8,25.2,23.7,61,65,60,16.8,17.1,16.7,972.1,972.4,972.1,4.1,137,8.8,1247.,0.0
A307,12/02/2018,03,25.5,25.8,25.3,60,62,60,17.3,17.7,17.2,969.4,969.5,969.4,1.6,156,3.2,-3.54,0.0
A307,12/02/2018,04,25.0,25.7,24.8,60,63,59,16.8,17.3,16.8,969.1,969.4,969.1,2.2,133,5.2,-3.54,0.0
A307,12/02/2018,22,29.3,30.3,29.3,45,45,40,16.3,16.3,15.2,968.0,968.1,967.7,2.6,124,7.1,100.0,0.0
A307,13/02/2018,00,27.5,28.5,27.5,53,53,49,17.1,17.2,16.6,968.9,969.0,968.4,1.4,160,4.5,-3.54,0.0
A307,13/02/2018,02,25.8,26.2,25.6,62,66,61,18.0,18.8,18.0,969.5,969.7,969.3,1.3,171,2.2,-3.54,0.0
A307,13/02/2018,03,25.4,25.8,25.1,64,66,62,18.0,18.3,17.9,969.3,969.5,969.2,1.4,164,2.8,-3.54,0.0
A307,13/02/2018,01,26.2,27.5,26.2,61,61,53,18.0,18.1,17.2,969.3,969.3,968.9,1.3,175,2.5,-3.54,0.0
A307,13/02/2018,05,25.1,25.4,24.7,63,66,62,17.7,18.1,17.5,969.5,969.7,969.3,2.8,134,5.6,-3.54,0.0
A307,13/02/2018,21,30.9,31.3,30.9,43,44,42,16.8,17.6,16.8,966.9,967.2,966.8,2.8,113,5.3,306.0,0.0
A307,13/02/2018,12,26.4,26.4,25.0,62,67,61,18.4,18.7,17.8,971.8,971.9,971.4,3.6,126,6.9,1073.,0.0
A307,13/02/2018,23,27.4,28.5,27.4,59,60,54,18.8,19.0,18.2,968.5,968.5,967.6,4.5,117,10.2,-3.45,0.0
A307,13/02/2018,04,24.8,25.4,24.8,65,66,63,17.9,18.0,17.8,969.3,969.3,969.2,1.1,163,2.8,-3.54,0.0
A307,13/02/2018,06,25.1,25.4,25.0,65,65,63,18.1,18.1,17.7,969.7,969.7,969.4,2.4,141,5.9,-3.29,0.0
A307,13/02/2018,07,25.0,25.1,25.0,67,67,65,18.5,18.5,18.1,969.6,969.8,969.6,3.5,143,6.0,-1.98,0.0
A307,13/02/2018,17,30.4,30.5,29.4,47,51,45,17.9,18.4,17.1,969.3,970.0,969.3,3.5,112,7.1,1365.,0.0
A307,13/02/2018,14,28.5,28.8,27.3,52,56,52,17.7,18.3,16.9,971.2,971.7,971.2,4.4,137,9.3,2394.,0.0
A307,13/02/2018,22,28.5,30.9,28.5,54,54,43,18.2,18.5,16.9,968.3,968.3,966.9,5.4,114,10.2,22.29,0.0
A307,13/02/2018,18,31.3,31.3,30.0,45,48,44,17.8,18.3,17.2,968.5,969.3,968.5,2.0,127,6.0,1851.,0.0
A307,13/02/2018,19,31.1,31.4,30.6,44,47,43,17.4,18.1,17.1,967.5,968.5,967.5,1.6,114,4.6,997.0,0.0
A307,13/02/2018,11,25.2,25.2,23.9,67,71,67,18.6,18.6,18.1,971.4,971.4,970.9,2.9,138,5.6,564.2,0.0
A307,13/02/2018,10,23.9,23.9,23.5,71,72,71,18.3,18.3,18.2,970.9,970.9,970.2,2.3,142,6.4,96.19,0.0
A307,13/02/2018,20,31.3,31.4,30.9,43,45,43,17.3,17.6,16.9,967.2,967.6,967.1,1.4,109,3.9,659.2,0.0
A307,13/02/2018,15,28.8,29.5,28.1,53,55,51,18.1,19.0,17.8,970.8,971.2,970.8,4.2,136,10.1,2235.,0.0
A307,13/02/2018,16,29.4,30.2,28.8,50,55,48,17.8,19.1,17.7,970.0,970.8,970.0,3.8,118,7.5,2107.,0.0
A307,13/02/2018,08,24.6,25.0,24.6,69,69,67,18.4,18.5,18.4,969.8,969.8,969.4,2.8,147,7.1,-2.97,0.0
A307,13/02/2018,13,27.8,28.0,26.0,53,61,53,17.2,18.4,17.0,971.7,971.9,971.7,5.4,132,9.3,1809.,0.0
A307,13/02/2018,09,23.7,24.6,23.7,71,71,69,18.2,18.4,18.2,970.2,970.3,969.8,3.6,143,6.9,-3.53,0.0
A307,14/02/2018,03,25.2,26.0,24.6,70,74,65,19.2,19.9,19.0,971.7,972.1,971.6,3.2,113,8.8,-0.81,0.4
A307,14/02/2018,11,24.2,24.2,23.4,73,75,73,18.9,19.1,18.6,971.6,971.7,971.1,3.7,137,6.2,373.0,0.0
A307,14/02/2018,04,24.9,25.2,24.9,69,70,68,18.8,19.2,18.7,971.4,971.8,971.4,3.1,125,9.6,-1.67,0.0
A307,14/02/2018,07,23.7,24.3,23.6,71,72,69,18.1,18.3,18.1,970.2,970.3,970.0,2.9,156,6.4,-3.54,0.0
A307,14/02/2018,17,30.2,30.2,29.0,46,48,44,17.1,17.2,16.2,970.0,970.9,970.0,3.5,113,8.0,1029.,0.0
A307,14/02/2018,16,29.1,30.1,29.0,47,48,45,16.5,17.2,16.2,970.9,971.5,970.9,3.7,137,7.9,1193.,0.0
A307,14/02/2018,02,26.0,26.3,26.0,65,66,63,19.0,19.1,18.7,971.9,971.9,970.6,3.8,125,8.8,-3.41,0.0
A307,14/02/2018,15,29.7,30.0,27.5,46,56,45,17.0,18.1,16.4,971.5,972.0,971.4,4.5,138,12.2,2614.,0.0
A307,14/02/2018,18,31.2,31.6,29.7,39,46,37,15.7,17.1,14.7,969.0,970.0,969.0,4.5,147,8.3,1826.,0.0
A307,14/02/2018,08,23.5,23.7,23.4,72,72,71,18.1,18.1,18.0,970.5,970.6,970.2,3.3,141,6.8,-3.54,0.0
A307,14/02/2018,10,23.4,23.4,23.3,75,75,73,18.7,18.7,18.3,971.1,971.3,971.0,3.2,141,7.1,31.50,0.0
A307,14/02/2018,05,24.5,24.9,24.5,70,70,69,18.6,18.8,18.5,970.6,971.4,970.6,2.7,123,6.3,-3.50,0.0
A307,14/02/2018,01,26.3,26.9,26.3,63,63,61,18.7,19.0,18.5,970.6,970.6,969.8,4.9,129,10.6,-3.41,0.0
A307,14/02/2018,00,26.9,27.5,26.9,62,63,59,19.0,19.3,18.7,969.8,969.8,968.5,4.6,128,10.0,-2.75,0.0
A307,14/02/2018,12,25.1,25.2,24.1,68,73,67,18.7,19.1,18.7,972.0,972.0,971.6,4.7,134,9.1,732.5,0.0
A307,14/02/2018,06,24.3,24.5,24.3,69,70,69,18.2,18.6,18.1,970.1,970.6,970.1,2.8,137,5.9,-3.54,0.0
A307,14/02/2018,13,25.8,25.8,24.9,65,68,65,18.7,18.9,18.3,972.4,972.4,972.0,3.5,147,9.3,893.5,0.0
A307,14/02/2018,14,27.5,28.1,25.6,56,65,54,17.8,18.9,17.3,972.0,972.4,971.9,4.4,146,9.1,1717.,0.0
A307,14/02/2018,09,23.3,23.5,23.3,73,73,72,18.3,18.3,18.0,971.1,971.1,970.5,4.0,131,7.3,-3.54,0.0
A307,14/02/2018,21,31.7,31.9,31.3,36,39,36,15.0,15.9,14.7,968.0,968.0,967.7,3.6,124,8.1,840.5,0.0
A307,14/02/2018,20,31.5,32.0,31.0,38,40,35,15.3,16.4,14.4,967.8,967.9,967.7,3.6,132,10.0,1339.,0.0
A307,14/02/2018,23,29.8,30.9,29.8,40,40,35,14.8,14.9,13.8,968.9,968.9,968.1,1.7,160,6.7,-3.54,0.0
A307,14/02/2018,19,31.6,32.0,30.4,39,42,37,16.2,16.8,15.2,967.9,969.0,967.9,4.3,155,10.0,1785.,0.0
A307,14/02/2018,22,30.9,31.7,30.8,36,38,36,14.2,15.0,14.1,968.2,968.2,967.9,3.5,143,7.3,121.4,0.0
A307,15/02/2018,17,30.9,31.7,29.7,42,46,41,16.7,17.4,16.1,970.7,971.8,970.7,3.7,123,8.5,2138.,0.0
A307,15/02/2018,10,23.6,23.7,23.5,69,69,68,17.6,17.7,17.4,972.4,972.4,971.9,3.4,130,7.4,44.91,0.0
A307,15/02/2018,14,27.7,28.2,26.3,54,58,53,17.6,18.1,17.2,973.6,973.7,973.5,4.0,135,8.0,1504.,0.0
A307,15/02/2018,00,28.8,29.8,28.8,44,44,40,15.3,15.4,14.7,969.9,969.9,968.9,1.5,165,3.9,-3.54,0.0
A307,15/02/2018,08,23.8,24.5,23.8,67,67,64,17.3,17.4,17.2,971.4,971.4,970.8,4.5,142,8.2,-3.27,0.0
A307,15/02/2018,18,31.3,32.8,30.8,39,43,36,15.6,17.2,15.3,969.8,970.7,969.8,3.9,121,8.5,2402.,0.0
A307,15/02/2018,23,28.8,29.0,28.4,49,50,46,16.9,17.0,16.1,970.6,970.6,969.8,2.1,76,7.8,-3.53,0.0
A307,15/02/2018,01,28.6,28.8,28.5,42,46,42,14.3,15.6,14.3,970.6,970.6,969.8,2.0,161,4.1,-3.54,0.0
A307,15/02/2018,04,26.1,27.3,26.1,52,52,47,15.5,15.6,15.1,970.8,970.9,970.7,2.8,124,7.0,-3.54,0.0
A307,15/02/2018,16,30.1,30.9,28.9,44,48,43,16.7,17.4,16.5,971.8,973.1,971.8,4.5,127,8.5,2680.,0.0
A307,15/02/2018,22,28.9,31.8,28.8,46,47,36,16.2,16.5,14.7,969.8,969.8,969.0,3.9,78,11.1,20.51,0.0
A307,15/02/2018,19,31.6,31.9,30.8,39,41,38,15.9,16.3,15.2,969.1,969.8,969.1,4.5,128,8.5,1011.,0.0
A307,15/02/2018,15,29.5,29.6,27.6,48,55,48,17.3,18.0,16.6,973.0,973.6,973.0,4.4,137,7.8,2437.,0.0
A307,15/02/2018,21,31.8,32.2,31.5,36,39,35,15.0,16.2,14.6,969.0,969.0,968.7,2.9,138,5.5,410.3,0.0
A307,15/02/2018,02,28.3,28.6,27.9,42,45,42,14.1,15.0,14.1,970.9,970.9,970.6,2.3,154,4.3,-3.54,0.0
A307,15/02/2018,03,27.3,28.3,27.3,47,47,42,15.1,15.1,14.1,970.9,971.0,970.8,4.3,130,7.0,-3.54,0.0
A307,15/02/2018,13,26.5,27.0,25.8,57,61,57,17.4,18.1,17.3,973.6,973.8,973.6,4.5,136,8.9,1496.,0.0
A307,15/02/2018,09,23.7,23.9,23.6,69,69,67,17.5,17.5,17.3,971.9,971.9,971.4,4.2,138,8.0,-3.03,0.0
A307,15/02/2018,12,26.0,26.0,24.3,61,67,60,18.0,18.1,17.5,973.6,973.6,973.3,4.7,126,8.5,1060.,0.0
A307,15/02/2018,06,25.2,25.5,25.2,60,60,58,16.9,16.9,16.5,970.7,970.7,970.5,3.8,149,7.5,-3.54,0.0
A307,15/02/2018,05,25.5,26.1,25.5,58,58,52,16.5,16.5,15.6,970.5,970.8,970.5,3.0,131,4.8,-3.54,0.0
A307,15/02/2018,07,24.5,25.2,24.5,64,64,60,17.2,17.2,16.8,970.8,970.8,970.7,2.8,143,7.5,-3.53,0.0
A307,15/02/2018,20,31.5,32.1,31.1,38,39,36,15.3,15.8,14.6,968.7,969.2,968.7,3.1,139,7.7,1052.,0.0
A307,15/02/2018,11,24.3,24.4,23.6,67,69,67,17.8,17.9,17.6,973.2,973.3,972.4,4.0,130,7.0,326.4,0.0
A307,16/02/2018,21,30.4,31.3,30.4,40,42,39,15.3,16.7,15.3,969.3,969.4,969.2,3.7,145,8.8,340.6,0.0
A307,16/02/2018,17,31.0,31.8,29.6,43,47,41,16.9,17.6,16.0,970.2,971.5,970.2,4.0,110,9.4,2535.,0.0
A307,16/02/2018,11,25.1,25.1,23.8,68,72,68,18.7,18.9,18.2,973.5,973.5,972.8,3.5,134,6.4,638.4,0.0
A307,16/02/2018,20,30.9,31.5,30.4,42,44,41,16.5,17.0,16.1,969.2,969.4,969.2,4.4,121,8.8,731.1,0.0
A307,16/02/2018,12,25.6,26.2,24.7,63,68,62,18.1,19.0,18.0,974.0,974.0,973.5,4.5,131,7.7,1159.,0.0
A307,16/02/2018,16,30.5,30.5,28.2,45,52,45,17.3,17.9,16.7,971.5,972.6,971.5,4.8,125,8.9,2485.,0.0
A307,16/02/2018,06,24.4,24.6,24.4,71,71,70,18.7,18.9,18.7,971.8,972.2,971.8,2.9,118,6.6,-3.46,0.0
A307,16/02/2018,05,24.6,24.7,24.6,71,71,70,18.9,18.9,18.7,972.2,972.3,972.1,3.0,111,6.1,-3.54,0.0
A307,16/02/2018,03,25.4,26.9,25.3,68,69,56,19.1,19.3,17.3,972.7,973.3,972.7,3.7,110,8.0,-3.38,0.0
A307,16/02/2018,23,29.8,30.1,29.8,43,43,40,15.7,15.7,14.9,970.0,970.0,969.3,1.9,154,4.8,-3.54,0.0
A307,16/02/2018,14,29.0,29.0,26.4,50,58,50,17.6,17.9,17.0,973.3,973.8,973.2,4.7,119,8.3,1749.,0.0
A307,16/02/2018,02,26.9,27.9,26.8,56,57,52,17.3,17.5,17.0,973.2,973.2,972.8,3.8,119,9.2,-2.73,0.0
A307,16/02/2018,00,28.1,28.8,28.1,52,53,49,17.4,17.7,16.9,971.9,971.9,970.5,4.4,129,8.0,-3.25,0.0
A307,16/02/2018,09,23.6,24.1,23.6,72,72,70,18.2,18.3,18.2,972.1,972.1,971.7,2.5,148,5.4,-3.54,0.0
A307,16/02/2018,15,28.2,29.0,27.7,52,53,50,17.3,17.9,16.9,972.6,973.3,972.6,4.4,122,9.3,1605.,0.0
A307,16/02/2018,08,24.1,24.3,24.0,70,71,70,18.2,18.4,18.2,971.7,971.8,971.7,2.7,137,6.0,-3.54,0.0
A307,16/02/2018,22,30.1,30.4,30.1,40,41,40,15.2,15.6,15.2,969.3,969.3,969.2,2.1,141,6.7,32.48,0.0
A307,16/02/2018,10,23.9,23.9,23.5,71,72,71,18.3,18.5,18.2,972.8,972.8,972.1,2.2,137,4.6,77.76,0.0
A307,16/02/2018,07,24.3,24.4,24.2,70,71,70,18.4,18.7,18.4,971.7,971.8,971.7,3.4,121,5.8,-3.53,0.0
A307,16/02/2018,01,27.9,28.1,27.8,53,53,52,17.4,17.5,17.3,972.8,972.8,971.9,3.8,118,8.1,-2.98,0.0
A307,16/02/2018,19,31.1,31.6,30.0,41,47,39,16.3,17.7,15.8,969.4,970.0,969.4,4.5,152,10.1,2050.,0.0
A307,16/02/2018,04,24.7,25.4,24.7,70,70,67,18.8,19.0,18.7,972.3,972.7,972.3,3.7,121,8.0,-3.54,0.0
A307,16/02/2018,13,26.4,26.9,25.2,58,65,58,17.6,18.7,17.4,973.8,974.0,973.8,4.3,125,7.7,981.0,0.0
A307,16/02/2018,18,30.0,31.6,29.5,46,50,42,17.3,18.2,16.7,970.0,970.2,970.0,6.0,131,10.6,1498.,0.0
A307,17/02/2018,01,29.3,29.9,29.3,44,44,42,15.7,15.8,15.4,971.3,971.3,970.7,3.8,133,6.2,-3.29,0.0
A307,17/02/2018,10,23.1,23.1,22.8,68,69,68,16.9,16.9,16.7,971.2,971.2,970.7,2.3,131,6.1,63.93,0.0
A307,17/02/2018,19,30.7,31.7,30.6,42,44,41,16.4,17.2,16.4,968.0,968.2,968.0,3.6,125,6.4,965.0,0.0
A307,17/02/2018,18,31.2,31.9,30.2,42,44,40,16.9,17.4,16.1,968.2,969.0,968.2,3.1,150,5.7,1596.,0.0
A307,17/02/2018,04,26.3,27.2,26.3,52,54,52,15.7,16.7,15.7,970.6,971.3,970.6,5.1,129,9.1,-3.54,0.0
A307,17/02/2018,07,24.0,24.7,24.0,63,63,58,16.6,16.6,16.1,970.3,970.3,970.2,4.0,128,7.8,-3.54,0.0
A307,17/02/2018,16,30.6,30.9,29.1,42,46,41,16.2,16.8,15.7,970.4,971.4,970.4,3.7,91,8.7,2142.,0.0
A307,17/02/2018,05,25.5,26.3,25.5,55,55,52,15.9,16.0,15.7,970.3,970.6,970.3,4.4,127,9.1,-3.53,0.0
A307,17/02/2018,08,23.3,24.0,23.3,66,66,63,16.7,16.7,16.6,970.4,970.4,970.2,4.2,127,8.5,-3.54,0.0
A307,17/02/2018,12,25.1,25.1,24.0,61,66,61,17.1,17.6,17.0,972.3,972.4,971.9,5.1,136,8.5,965.4,0.0
A307,17/02/2018,03,27.2,28.2,27.2,53,53,49,16.7,16.7,16.5,971.3,971.4,971.1,3.9,127,8.9,-3.54,0.0
A307,17/02/2018,00,29.9,29.9,29.6,42,43,41,15.4,15.8,15.3,970.7,970.7,970.0,2.6,147,4.5,-3.54,0.0
A307,17/02/2018,22,27.4,30.8,27.3,62,63,42,19.4,19.7,16.5,969.4,969.4,968.2,4.8,96,14.4,25.88,0.0
A307,17/02/2018,06,24.7,25.5,24.7,58,58,55,16.0,16.1,15.9,970.3,970.4,970.3,3.8,123,7.2,-3.54,0.0
A307,17/02/2018,09,23.0,23.3,23.0,68,68,66,16.7,16.8,16.7,970.7,970.9,970.4,3.3,123,6.7,-3.51,0.0
A307,17/02/2018,14,29.0,29.0,26.6,45,52,45,15.9,16.8,15.8,971.9,972.2,971.9,3.7,114,9.2,2331.,0.0
A307,17/02/2018,11,24.0,24.1,23.1,66,68,65,17.1,17.3,16.8,971.9,971.9,971.2,3.5,129,6.6,590.1,0.0
A307,17/02/2018,20,30.7,31.1,30.6,42,43,42,16.4,17.0,16.2,968.0,968.1,967.9,3.0,134,6.4,436.4,0.0
A307,17/02/2018,13,27.6,27.6,25.1,53,62,52,17.1,17.3,16.1,972.1,972.5,972.1,5.5,124,9.2,1720.,0.0
A307,17/02/2018,23,26.5,27.5,26.5,64,68,62,19.2,20.2,19.2,970.0,970.0,969.4,3.5,75,9.3,-3.28,0.0
A307,17/02/2018,21,30.7,31.0,30.6,42,43,42,16.5,16.8,16.3,968.2,968.2,967.8,2.0,120,5.4,293.8,0.0
A307,17/02/2018,02,28.3,29.3,28.3,49,49,44,16.5,16.5,15.7,971.2,971.4,971.1,5.0,131,8.9,-3.52,0.0
A307,17/02/2018,15,29.3,29.8,28.2,45,48,43,16.2,16.5,15.3,971.4,972.0,971.4,3.5,101,8.6,2302.,0.0
A307,17/02/2018,17,30.4,31.5,29.9,43,45,40,16.5,17.0,16.1,969.0,970.4,969.0,3.4,135,8.4,2076.,0.0
A307,18/02/2018,15,28.8,29.0,27.4,54,59,53,18.7,19.0,18.1,970.3,971.0,970.3,3.2,114,7.5,1888.,0.0
A307,18/02/2018,13,26.7,26.7,24.6,64,71,64,19.2,19.5,18.7,971.5,971.7,971.4,3.6,125,7.6,1337.,0.0
A307,18/02/2018,08,21.9,22.6,21.9,83,83,79,18.8,19.0,18.5,971.3,971.3,970.8,2.6,93,5.7,-3.54,1.4
A307,18/02/2018,20,30.6,31.6,30.5,45,45,42,17.3,17.6,16.8,966.5,966.7,966.5,2.7,129,6.2,732.5,0.0
A307,18/02/2018,06,22.7,23.0,22.7,81,81,79,19.3,19.3,19.1,970.9,971.0,970.8,4.2,122,7.2,-3.38,0.0
A307,18/02/2018,16,29.3,29.8,28.6,52,54,50,18.4,18.8,17.8,969.2,970.3,969.2,2.5,81,7.0,1438.,0.0
A307,18/02/2018,23,28.8,29.7,28.8,50,50,47,17.5,17.5,17.0,967.5,967.5,967.2,1.8,102,4.1,-3.54,0.0
A307,18/02/2018,02,23.4,23.7,23.4,76,77,75,18.9,19.4,18.8,972.6,972.6,972.4,3.6,92,7.7,-3.07,0.0
A307,18/02/2018,19,31.1,31.8,30.0,44,49,42,17.3,18.3,16.6,966.6,967.3,966.6,3.2,163,5.8,1674.,0.0
A307,18/02/2018,00,25.0,26.5,25.0,70,70,64,19.3,19.6,19.1,971.4,971.4,970.1,4.1,77,8.7,-2.16,0.0
A307,18/02/2018,09,22.0,22.1,21.6,85,85,83,19.3,19.4,18.6,971.4,971.4,971.3,1.4,138,4.7,-2.92,0.8
A307,18/02/2018,12,24.6,24.8,23.5,70,77,70,18.8,19.7,18.6,971.4,971.6,971.3,4.1,133,7.3,930.4,0.0
A307,18/02/2018,10,22.4,22.4,21.9,82,85,82,19.1,19.4,19.0,971.4,971.5,971.2,2.4,152,4.3,77.44,0.0
A307,18/02/2018,07,22.6,22.7,22.4,79,82,79,18.7,19.3,18.6,970.8,970.9,970.8,3.1,100,7.2,-2.91,0.0
A307,18/02/2018,21,30.2,30.7,30.2,46,46,44,17.1,17.4,17.0,966.8,966.9,966.4,2.9,136,5.5,328.9,0.0
A307,18/02/2018,03,23.4,23.5,23.3,76,77,76,18.9,19.0,18.9,971.8,972.6,971.8,3.3,110,7.4,-3.34,0.0
A307,18/02/2018,11,23.5,23.5,22.4,77,82,76,19.1,19.5,18.8,971.6,971.6,971.4,2.5,159,5.3,484.7,0.0
A307,18/02/2018,22,29.7,30.2,29.7,47,47,45,17.2,17.2,16.9,967.2,967.3,966.8,2.0,135,4.4,44.68,0.0
A307,18/02/2018,17,30.0,30.2,29.1,50,52,48,18.3,18.7,17.7,968.2,969.2,968.2,2.6,101,5.8,1477.,0.0
A307,18/02/2018,14,27.5,28.1,26.6,57,64,56,18.4,19.4,18.4,971.0,971.5,971.0,4.5,131,7.7,1971.,0.0
A307,18/02/2018,01,23.7,25.0,23.6,77,78,70,19.5,19.9,19.2,972.4,972.4,971.4,4.2,79,10.0,-2.22,0.2
A307,18/02/2018,05,22.9,22.9,22.7,80,80,79,19.2,19.2,19.0,970.9,971.2,970.9,2.8,120,6.8,-3.50,0.0
A307,18/02/2018,04,22.8,23.4,22.8,79,79,76,19.0,19.0,18.8,971.2,971.8,971.2,4.1,119,6.8,-3.06,0.0
A307,18/02/2018,18,30.0,30.7,29.7,48,51,47,18.0,18.7,17.6,967.3,968.2,967.3,2.4,55,6.0,1320.,0.0
A307,19/02/2018,16,30.6,31.9,30.1,44,46,42,16.9,18.3,16.8,968.1,969.3,968.1,3.2,78,8.0,2926.,0.0
A307,19/02/2018,19,34.0,34.0,32.5,35,38,34,16.3,16.7,15.4,965.5,966.3,965.5,2.9,114,7.1,2065.,0.0
A307,19/02/2018,14,29.8,30.1,27.6,50,57,49,18.2,18.7,17.7,969.9,970.4,969.9,3.2,111,8.8,2498.,0.0
A307,19/02/2018,00,28.4,28.9,28.4,53,54,50,18.0,18.0,17.4,968.1,968.1,967.5,1.4,81,3.8,-3.54,0.0
A307,19/02/2018,17,32.3,32.4,30.6,40,45,39,16.9,17.8,16.2,967.2,968.1,967.2,3.5,88,7.6,2498.,0.0
A307,19/02/2018,08,24.9,25.3,24.9,66,72,65,18.0,19.6,17.9,969.5,969.5,968.9,3.8,113,9.3,-3.47,0.0
A307,19/02/2018,11,24.9,24.9,24.2,69,71,69,18.8,18.9,18.6,970.9,970.9,970.5,3.2,113,6.1,228.5,0.0
A307,19/02/2018,07,25.1,25.1,24.9,72,75,72,19.7,20.3,19.7,968.9,968.9,968.7,3.4,99,5.6,-3.50,0.0
A307,19/02/2018,09,24.5,24.9,24.5,68,68,66,18.1,18.2,18.0,970.2,970.2,969.5,3.4,108,7.2,-2.94,0.0
A307,19/02/2018,04,25.4,26.4,25.4,74,74,66,20.3,20.3,19.5,968.9,969.0,968.7,2.7,65,4.9,-3.54,0.0
